scenario,source_model,source_type,tradition,axis,unit_id,checkpoint,checkpoint_scaled,lexical_density,moving_average_type_token_ratio,vocabulary_richness,mean_sentence_length,punctuation_rate,clause_density,valence,arousal,dominance,emotion_joy,emotion_sadness,emotion_fear,emotion_anger,emotion_awe,emotion_longing,embedding_01,embedding_02,embedding_03,embedding_04,embedding_05,embedding_06,embedding_07,embedding_08,embedding_09,embedding_10,embedding_11,embedding_12,rasa_sringara,rasa_karuna,rasa_shanta,rasa_bhakti,viraha_longing,monsoon_affect
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R08,6,0.4,-0.7510562278030399,-0.12561802848176037,-0.5904740477578803,0.460543904144069,0.5242381102555054,0.35657088970675965,-0.028650991640290002,0.17868884017119277,0.007124535785522634,0.48626856257837636,-0.7790367306535708,-0.08525421400858524,-0.3205802628935304,-0.22358197980937233,0.46927650929173625,-0.10696659826775687,0.23120774842547218,-0.09487178592436986,0.2850592443258586,0.0008842948265860295,-0.3352506121080516,0.5293715167448775,-0.04802066156629331,0.7754175334849125,-0.5626070021271173,-0.18563979891320437,-0.7351217785637592,0.3219567430263282,0.07357073305195358,0.5556982186297668,0.013605525034762367,0.9521338591517666,0.9215421274359117
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R08,9,0.6,-0.30654639398580513,0.16601496501677382,-0.4188747019189637,0.3571995657425996,0.2929204103183666,-0.15089871434379656,-0.08996081976756133,0.270544512629695,0.4437206312997838,0.5377949958272823,0.11096433830352594,-0.6659818773406783,0.5019910794189565,-0.07214721138416585,0.15198175993116655,0.549431101168929,0.46218111762496206,-0.23085646222864928,0.6951958391578239,0.0465295274438739,-0.6234010948969614,0.19104175257070774,0.5907758885002443,0.8457872939570132,-0.4248646992824179,-0.6915461036779724,-0.36303661247059116,0.1619140097584758,0.11226191832591816,0.3609667724794278,0.6797679675495162,1.1245547487750889,0.9210694423324932
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R08,12,0.8,-0.511212477678308,0.47920832041726436,-0.5666215071045437,0.8129260584900693,0.45385294240360285,-0.0811197633920702,-0.1523497988541173,0.3021559668953535,0.41176020263504537,0.10722685745590804,-0.23572251890271106,-0.2304739076702157,0.30937534206536893,-0.253057569628638,0.2086369617858716,-0.2169126401334778,0.029371189197070324,-0.2487878127717534,0.3127588145827694,0.3922681125133678,-0.6418708268074779,0.19873200109810463,0.5446874020219302,0.5610005177712954,-0.10513688399299788,-0.17166702742035023,-0.39147029193740823,0.04431003669246755,0.5821406523689976,0.7085704156040736,1.213306849012155,1.2054309630299491,1.3335785036091465
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Tagore,Environmental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Tagore|Environmental|R08,15,1.0,-0.7179599054104531,0.39402378004904104,-0.35237285276329083,0.6243103669830881,0.0652329771115919,0.29023890020933063,0.06662066993517558,0.1349875577099243,-0.0654067558646832,0.34035452955776707,-0.19217606589564845,-0.8054906217186117,0.13285847613616286,-0.00791743999666214,0.2695176817399202,0.3239733572361825,0.25665194696156196,-0.06619419706615617,0.46719060734973383,0.09174830242011983,-0.3706323360865549,0.8934391376522116,0.7055357802194191,1.0871887880438118,-0.275754578414899,-0.06575284380374316,-0.2170417377876797,-0.3635057478608757,0.12481045144871644,1.0873760345740981,1.136118975958003,1.2109633403026585,1.6458406144909625
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Wordsworth|Transcendental|R01,0,0.0,0.5250706738206481,-0.060101053203814495,-0.12045567829357415,0.05073336366410674,-0.10439347853521404,0.6113763566873825,0.6739158095746003,0.5376922613306057,-0.38090720346463747,-0.36547024815327744,-0.0765449096074062,-0.19947273257179404,-0.42395694368556425,0.6848119462058659,0.0004154181766313769,0.1997173512939101,-0.21231138456871462,0.24349982548131044,0.8523636939763344,-0.4508613160772055,-0.3327927314040753,0.69864991679912,0.6496347422352653,-1.530671835802289,0.359309474037141,-0.04103711677211894,-0.09879128854372057,-0.140745300157504,-0.4139023243437947,0.60607861458472,0.8084461112223535,-0.4612539939144101,-0.5069092262725597
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Wordsworth|Transcendental|R01,3,0.2,0.007089482720178564,0.36782479965173454,-0.19183346576465285,0.5414705113552721,-0.016735635023097033,0.9965436544049502,0.8416619248653177,0.09961384081354316,0.03313248479593783,0.5312910839563516,-0.24041648915791985,-0.27271104916228206,0.13478246545096653,1.2692384664842695,-0.09301545124974203,-0.3310052561542573,0.5449668851870484,-0.3787159656709514,0.06994286284579482,-0.11357545850889611,-0.38625651990748483,0.43873091133592723,0.346248686556478,-1.164426440951285,0.3098001508748138,0.16349719890071587,-0.4450884891607642,0.16524744753002577,-0.4610594246956019,0.5931739784640808,0.5987707120225145,-0.2084316439575688,-0.9953963647825853
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Wordsworth|Transcendental|R01,6,0.4,0.03988080664135857,0.47979286954585654,0.3673107667333136,0.3448695647034336,0.1931072626631708,0.18131231801484843,0.7556446679262918,-0.09347364254390084,0.08873703457449537,-0.830861040686308,-0.17344979750345402,-0.2649674302039096,0.5449060072233821,1.964156685734286,-0.5623758426671592,0.3537706658712051,-0.21955293081858537,0.0679807690177288,0.41653267893936463,-0.37283513496681725,-0.455215145831329,0.5780339654547064,0.5363749267796978,-0.786541252963714,0.4052802515424396,0.053092008696442636,-0.44375449730520794,-0.0230402224837096,-0.43536261957364086,0.6836303466548344,0.361873205572787,-0.6135606491720689,-0.5702167015882624
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Wordsworth|Transcendental|R01,9,0.6,0.2274133343054944,0.06415327681540789,-0.0011015466181875065,0.44459923485724406,-0.355985464355389,0.37851921752031975,0.7658203556927718,-0.04480956729302621,-0.033912904128401825,-0.7155917413516013,-0.3055414361713841,-0.10798327246219207,0.22221674779837103,2.4717578074989643,-0.19975455849844725,0.9149694823563612,0.34491396100176636,-0.07391088536035538,0.29673339265701903,0.2218306661562516,-0.48475755833621015,0.14791951104655196,0.3826119580487844,-0.846181874826487,-0.05248599755917205,0.007258162606725044,-0.14028667086376534,-0.17153053754142958,-0.7985352825498218,0.8691747656452469,0.7626065380595559,-0.30122914205996426,-0.34272431004272297
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Wordsworth|Transcendental|R01,12,0.8,0.46533034967681386,0.8097019733801308,0.2661788765424429,0.4937508339684372,0.2351869109436278,0.7743700072353646,0.9930752137871879,-0.28272242392516655,0.2887686505842576,0.02897707585255338,-0.2770037363848328,0.0324692018267396,0.2733097353272732,2.3398152264256384,-0.40490236568280424,0.9942515573033465,0.08245885961077797,-0.22963304686516195,0.44389685561149805,0.023227690045399707,-0.5170392049851442,0.32674800313858543,0.6424770856160695,-0.988005758880275,0.5799349579249116,0.31973588722831464,-0.6320095113866785,-0.324517309239132,-0.34532525704581685,0.8272888080911056,0.7450090597335179,-0.5242811983198272,-0.44437756870057066
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Wordsworth|Transcendental|R01,15,1.0,-0.03825669750616395,0.5149232840626714,-0.6481835070726168,0.6783001966638894,-0.4296076206423194,0.4757210986241516,1.0544433889624636,-0.42220916699807337,0.4359930545513853,-0.053741671152547243,-0.33043272541006585,-0.2723641802170529,0.17394794980833772,3.1258073685969787,-0.6861808376598896,1.0385204839174356,0.06103208763089435,0.07271446316084525,0.15237488302833135,0.30622838100937705,-0.16461325778306496,0.16420634489119615,0.5608632139446225,-0.8924599422799406,0.9486767202826506,0.16572861155833252,-0.36229531121729414,-0.47895303444036275,0.23680047185929548,0.4684906869530543,0.018795578623136078,-0.5989994567483914,-0.45045135633693306
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Wordsworth|Transcendental|R02,0,0.0,-0.5060599616479899,-0.5106845044707164,0.2657859252733853,-0.6673628602103464,0.41848926544136966,-0.2905038680983242,-0.14940407053214938,0.3610521479379658,0.22969613934672634,0.8307350467984247,0.09759025369320413,0.2802406686393198,-0.5680118918791325,0.07926253437450836,-0.2586128740169667,0.3967408514629496,0.5300288047546614,0.5200873420096883,0.2847924980605814,-0.07530629634460655,-0.19401513321747296,-0.22783066250467135,-0.137867879267681,0.07814667769749514,-0.2739733796702177,0.43735240413523246,-0.4890693213292458,0.5202038637560975,0.5223178476878213,0.06443090275519475,0.6715993925333618,0.43692177825919265,0.024617911325749614
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Wordsworth|Transcendental|R02,3,0.2,0.16040417098325543,0.2133993326082549,0.5802970071827764,-1.0215607298431255,0.7548804607544453,0.03769762477557757,-0.25067679136519994,-0.07872732295453713,0.35008245746563066,0.1443490241676199,0.4330490031243516,0.1295142118026906,-0.6815620861218779,0.6761783211064925,-0.2958074491468425,0.5169384191017268,0.44000763192192577,-0.48917274927701426,0.04723822808687145,0.3656775170920985,-0.46161912243206477,0.5382291946339972,0.0368679306467058,-0.017363609383107974,0.681922906093954,-0.10213739943027032,-0.5092624163526428,-0.06585814089332094,0.17092386915679342,0.4819571257775615,0.7533871099075071,0.020611374720316968,-0.2634800805546144
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Wordsworth|Transcendental|R02,6,0.4,-0.345988753730002,0.1081337004155635,0.5983075330118257,-0.7456192276643877,0.3570178633215099,0.3314025577138313,-0.3211619963468288,0.17036884534183927,0.2941134215456614,0.5579200518816768,-0.18309430012294636,0.2366921547925564,-0.5751026415226895,1.2349374974156568,0.18557016425977105,0.9840664387958009,0.42166309918216516,0.7258151194034589,0.22920055620363355,0.4228406030431239,-0.027593105992063743,0.06384577733897101,-0.4121303419768007,-0.043064437321917115,0.11718365447213912,0.5069111539002246,-0.1724358197177411,0.2094985320281485,0.181824280602755,0.7484265925960025,0.4360253797883516,-0.1883300236478021,-0.2808104404562824
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Wordsworth|Transcendental|R02,9,0.6,0.06663412923319795,0.42406711507793493,0.01923012174686406,-0.3999820475790319,0.3243637525843922,0.11841763259879666,0.468209155866964,-0.005393977210342588,0.27916406822740947,0.24297616204557052,0.28560869823129076,0.04095334534817209,-0.6942651649730655,1.295712178882468,-0.007479776874397784,0.9379157373894794,0.8512902446332544,0.3169678243762953,0.39643341310993474,0.825021146412483,0.1083477050307316,0.07444237230753109,-0.3417963252055761,0.03354260147960347,0.34365960295628484,0.048669352855515616,-0.28249886721450396,-0.21030141877610947,0.474702332824981,0.3219608237811826,0.9252594000509354,-0.07011494985566795,-0.049772944380406775
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Wordsworth|Transcendental|R02,12,0.8,0.5040485409045001,0.8593173170995732,0.8376980202254308,-0.7600140893904028,0.26488226171602625,0.20000969855350015,0.23537317540285976,0.20305792239129428,0.3714670103438699,0.35830920410700756,0.0466038298275912,0.06185508043976956,-0.36221277943447416,2.3709807571339914,-0.14291579993662512,1.2649927151064742,0.2339083306202538,0.32351019145146076,0.2318139724721453,0.546792459516144,0.3174378796018897,-0.4231960941096732,0.18003928301017677,-0.2835582125402692,0.44212299223275153,-0.40698679167424573,-0.10788731694919262,0.011626015033088383,0.07282521109713541,0.9669525475051303,0.5326586079526403,0.08650621986232439,-0.2642956127899272
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Wordsworth|Transcendental|R02,15,1.0,0.24763236244422607,0.5285902276479878,0.21833286525164866,-0.5226787225104564,0.3802264743823084,0.17083116852657787,0.5706675214253071,-0.3116106438375851,0.4509890651062461,0.24349342595929827,0.32974494865843285,0.320640594027948,-0.485399817452919,2.1929928983400995,-0.39259524431928206,1.1640241240684328,0.8400577287567947,0.22004992533012668,0.6612383920390554,1.0683438114970503,-0.08629022074782194,-0.2355018909786917,-0.2639421819478246,-0.35943954254729166,0.6555020060147608,0.05515009295087388,-0.5590269866265927,0.37580837693610847,0.1758623709285122,0.06574397165766532,0.7682450937916038,0.003048935677746112,-0.07347652907448103
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Wordsworth|Transcendental|R03,0,0.0,0.28463113347707014,-0.15838857849199495,0.6749481721337645,-0.3390398216507778,-0.3586877516467703,-1.104257154510158,0.3845469041121323,-0.12317157402423916,0.3605943822502759,0.09900551238731506,0.2512965394821003,0.17643844385986987,-0.2587096779037276,0.43990095662454753,0.801795204005376,1.5054391537833647,0.4548122671320932,0.49441783559803587,-0.03212299654227997,0.2265966910402632,-0.30837262265205756,0.5046532605974788,-0.5065106922674877,-0.718143456264112,-0.5867616404754581,0.27360407585308677,-0.052107916823235234,0.431685565129832,-0.6273280783468752,0.65674551022749,0.7321107066899251,0.2923243815754269,-0.43924386633776485
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Wordsworth|Transcendental|R03,3,0.2,0.4010315515058115,-0.47951471721856814,0.30584442011971696,-0.007237773054270341,-0.4492649389926631,-0.44672974890953776,0.12901008651887041,-0.05009702879072678,0.3202832052204453,0.09044926671345724,0.4882806243538537,0.4561434823313301,-0.23157771263974075,0.8024505406081531,0.8059408166314126,1.5408546606208897,0.4543530027371689,0.8477567546284692,-0.2985725835352811,0.47225741225345674,-0.33764615807007525,0.20661791013683256,0.1295120827043691,-0.4346702186286903,0.18775686667562277,0.23429295066356648,-0.0708447608916348,0.3810844285707886,-0.6658239153658011,0.9734769924663247,0.6827062546522005,0.17830206142206625,-0.5522810134464908
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Wordsworth|Transcendental|R03,6,0.4,0.0769215667942085,-0.821502184170186,0.6172447438080406,0.24256442342323492,-0.17320627696353938,-0.6814722720513992,0.5888862115116013,-0.18304675518894423,-0.10564249883854035,-0.05742130587531688,0.008126199315902125,0.19674931310339783,-0.21582368750577527,1.3577300491017992,0.25888942288612676,1.4629754776293238,0.6542312356968554,0.7187589313717355,0.2301648328886286,0.41743268935349426,-0.4327035083077922,0.7713678393963643,-0.5373409417714723,-0.7638771005825131,0.20195220781514922,0.04242360309767769,-0.2003954807823612,0.580926761952549,-0.46832548704398513,0.5015202609903507,-0.07662437860325166,0.15708891661136362,-0.16668696478847064
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Wordsworth|Transcendental|R03,9,0.6,0.34840788588185834,0.10428421360848118,-0.10516147785962665,0.10015789271596004,0.15528047978343829,-0.4765736372616059,0.5827475097841135,-0.3663166787901044,0.12105559865951901,-0.3370455399912168,0.09514384630109353,0.12207730676164047,-0.4313127652037206,2.0385690579930116,0.22777740886287934,1.7494306305667373,0.21111482148454835,0.6150386146813803,-0.08471902093878156,1.033486064129078,-0.06425045988662642,0.3851900766538004,0.5283218208192852,-0.6057549920794822,0.19346244932917786,0.40974399874204753,0.08289715983659075,0.7941651216555338,-0.04174487813022082,0.7351630988689105,0.3827783859974861,0.3858187022942883,-0.4256962349459009
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Wordsworth|Transcendental|R03,12,0.8,0.3952001654014341,-0.09464081521952444,0.2519979190566044,0.23829118582155862,-0.01889393673888906,-0.4407812341840798,0.17753095356788082,-0.19119203397170825,0.18756746206873195,-0.3431238191648879,-0.24955647827998567,0.5526467955640094,-0.3133017764203849,2.2700963114740436,0.411656028994608,1.7609184225703822,0.8967513315144773,0.807304922094899,-0.3383918652237241,1.040954403715877,-0.03352193351970387,0.6718425633249301,-0.2181682208714737,-0.8147202617926204,0.4987626301650074,-0.11364738962045004,-0.19759717918593056,0.8147944433501624,-0.06512925113361889,1.2503644199940394,0.1415800503896999,-0.1851238456722128,-0.20936971668687385
S2_Claude_Snapback_Open_Sustained_Drift,Open_Model,AI,Wordsworth,Transcendental,S2_Claude_Snapback_Open_Sustained_Drift|Open_Model|Wordsworth|Transcendental|R03,15,1.0,0.2582279956342226,0.013273469578842345,0.3051436728413907,0.3956627937294273,-0.12316405000974065,-0.31570199711460034,0.6785237774552237,-0.25745822089480486,-0.15497772476516675,-0.0898199955226725,-0.25965767487179764,0.872848863085915,-0.18613554592714607,2.8707526323103245,0.9443808502594636,2.5680564335777194,0.6782712473254159,0.4659200731272146,-0.08123659993879039,0.9154996521786767,-0.6410280886847797,0.6679755004514026,-0.0823907942394439,-0.37756711797851983,0.656130391058361,0.12484704410370914,-0.05951702811576666,0.413262066045778,-0.463415295146596,1.5361782301033908,0.8343790632388604,-0.5582738752865907,0.013013231215763588
